Cluster,State,State_Count,P(-1),P(0),P(+1),Direction,Entropy,Gini,Classification_Error
1,"(np.int64(0), np.int64(0), np.int64(0), np.int64(-1), np.int64(1))",26,0.2742516826643585,0.45156122831268486,0.2741870890229566,-6.459364140193324e-05,1.0685959679040524,0.6456999118536246,0.5484387716873151
1,"(np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(-1))",35,0.4125450540648779,0.3749599519423308,0.21249499399279131,-0.2000500600720866,1.0622032697326287,0.6440574903340155,0.5874549459351222
1,"(np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0))",51,0.2589607529034842,0.37497139424452197,0.3660678528519938,0.10710709994850959,1.085562863942008,0.6583301090623109,0.625028605755478
1,"(np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1))",42,0.2872723864381939,0.2978382569721964,0.4148893565896096,0.1276169701514157,1.0840611385562535,0.6566337704625287,0.5851106434103903
1,"(np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(-1))",35,0.31254505406487787,0.34995995194233076,0.3374949939927913,0.024949939927913445,1.0975163368499776,0.6659407502459098,0.6500400480576692
1,"(np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0))",30,0.21433720464557468,0.5428113736483781,0.24285142170604723,0.028514217060472552,1.005486294996563,0.6004385623180335,0.45718862635162194
1,"(np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(1))",34,0.5000462092973107,0.25636918147931365,0.24358460922337571,-0.256461600073935,1.039525258511448,0.6248951695045122,0.4999537907026893
1,"(np.int64(0), np.int64(0), np.int64(1), np.int64(-1), np.int64(-1))",19,0.3959084234414631,0.374933253237218,0.2291583233213189,-0.16675010012014418,1.0722786570646308,0.6501680387176132,0.6040915765585368
1,"(np.int64(0), np.int64(0), np.int64(1), np.int64(-1), np.int64(0))",31,0.31949450451653094,0.47217772438036754,0.2083277711031015,-0.11116673341342945,1.045661991701275,0.6315709979699278,0.5278222756196325
1,"(np.int64(0), np.int64(0), np.int64(1), np.int64(-1), np.int64(1))",32,0.28383249088094903,0.4323891372349522,0.2837783718840987,-5.41189968503164e-05,1.0774145223259481,0.6519485867723398,0.5676108627650478
